City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Plonsk,PL,52.6235,20.3755,35.76,81,100,16.24,overcast clouds
701,Manyana,BW,-23.4,21.7167,70.61,55,3,14.36,clear sky
702,Gien,FR,47.6933,2.6309,36.28,89,73,3.13,broken clouds
703,Camalu,MX,30.85,-116.0667,62.69,47,18,12.19,few clouds
704,Black Diamond,US,47.3087,-122.0032,45.99,79,100,4.0,overcast clouds
705,Tabora,TZ,-5.0167,32.8,69.58,83,40,0.0,scattered clouds
706,Pak Phanang,TH,8.3511,100.202,75.69,93,100,5.55,heavy intensity rain
707,Eureka,US,40.8021,-124.1637,57.2,67,0,1.99,clear sky
708,Moshenskoye,RU,58.5102,34.5911,18.81,87,100,14.07,overcast clouds
709,Nikel,RU,69.4128,30.222,23.18,99,92,4.81,overcast clouds
710,Palu,ID,-0.8917,119.8707,75.11,94,100,2.08,overcast clouds
711,Innisfail,AU,-17.5333,146.0333,73.78,72,71,2.71,broken clouds
712,Ramhormoz,IR,31.28,49.6035,64.02,56,0,4.74,clear sky
